,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,label
869,55.459031,-62.767267,-102.571,-43.917,2460184.414244,12.1623316,2.614,317.0,1.15643,27.5458,638.0,8.7513,39.0341,4813.0,4.38,0.69,1.0
870,55.459031,-62.767267,-102.571,-43.917,2460203.017928,3.9766833,1.859,142.0,0.757588,89.0886,855.0,8.7513,39.0341,4813.0,4.38,0.69,1.0
871,55.459031,-62.767267,-102.571,-43.917,2460197.038739,7.9076222,2.611,217.0,0.969819,44.8107,720.0,8.7513,39.0341,4813.0,4.38,0.69,1.0
882,282.737228,64.419466,-54.402,61.827,2459763.323055,4.4891367,1.8833377,1271.1867023,1.9980298,36.1538988,625.4009463,12.2574,99.5561,3959.0,4.68416,0.561356,1.0
883,282.737228,64.419466,-54.402,61.827,2459647.515197,9.0447039,1.7653148,1611.0010188,2.2493746,14.2073509,495.1628187,12.2574,99.5561,3959.0,4.68416,0.561356,1.0
884,282.737228,64.419466,-54.402,61.827,2458684.354953,2.3889051,1.032409,569.8511771,1.3399401,83.8378977,771.7556976,12.2574,99.5561,3959.0,4.68416,0.561356,1.0
885,124.53286,-68.314466,94.768,-340.47,2460039.150624,3.6906795,1.107,1657.0,1.36751,8.77401,479.0,9.41242,10.6194,3469.0,4.9401,0.31,1.0
886,124.53286,-68.314466,94.768,-340.47,2460039.154503,7.4507305,0.475,1542.0,3.04528,1.96064,329.0,9.41242,10.6194,3469.0,4.9401,0.31,1.0
887,124.53286,-68.314466,94.768,-340.47,2460035.728304,2.2531134,0.909,666.0,1.01428,82.284,839.0,9.41242,10.6194,3469.0,4.9401,0.31,1.0
889,243.488853,63.53353,8.353,-172.81,2460307.316749,37.4686384,7.324,440.0,2.46137,77.4465,826.0,8.80616,113.335,6114.0,4.293,1.27,1.0
899,326.851662,62.753816,-173.47,-10.46,2459876.46386,18.8500111,3.407,2360.0,3.10635,5.79936,432.0,9.92838,40.0654,3960.0,4.62853,0.63,1.0
900,115.003473,-72.205678,15.438,478.653,2458649.291373,16.155373,1.556705,71225.723174,10.424281,1.8460086,297.2885497,13.4004,65.9528,3270.0,4.98242,0.271,0.0
901,290.173976,73.195993,6.983,-81.876,2458691.531496,11.062666,2.0842156,4957.8780942,2.6437021,1.7628857,293.8838939,12.4989,30.5373,3212.0,4.98029,0.254522,0.0
907,148.643119,40.387945,-28.328,-24.411,2459635.207263,2.7033942,2.927,10340.0,16.72,1704.57,1790.0,9.43351,210.252,6518.0,4.15,1.61,1.0
908,140.102965,33.882329,-2.155,-20.319,2458892.510627,4.3532339,3.869,10270.0,16.2509,617.309,1388.0,9.98111,227.537,5914.0,4.07,1.59,1.0
911,20.438428,-46.714723,-111.206,-79.827,2460204.963281,2.8531016,1.142,1395.0,2.02068,23.0419,610.0,9.49275,22.4751,3703.0,4.76229,0.52,1.0
912,141.367951,50.908874,-28.379,8.392,2459605.893177,1.0924536,1.2245785,874.580104,6.5935026,5898.9818226,2235.1877779,9.22437,163.438,6273.0,4.2,1.4487799,0.0
913,155.681459,50.128711,-26.182,83.727,2460362.105227,3.2122302,2.653,14429.0,13.0356,325.569,1183.0,9.007,81.7647,5357.7,4.37,1.04,1.0
916,133.146837,28.329815,-485.872,-233.651,2459577.776735,0.7365458,1.555016,374.9992039,1.9150718,2657.834335,1831.2672407,5.2058,12.5855,5250.0,4.42,0.963515,1.0
917,148.161931,35.111008,264.673,-150.27,2458872.341155,16.7100422,5.4004652,615.2873631,2.7396616,73.7609475,747.4400609,7.6474,53.974,5853.7,4.38636,1.09271,1.0
922,147.768528,35.968556,-100.975,-171.822,2459633.119867,1.8817191,1.236,99270.0,10.9698,22.5072,606.0,12.4368,33.928,3138.0,4.91873,0.31,1.0
923,7.302011,-30.454116,149.953,-87.253,2460196.437088,6.5578513,2.08,1596.0,2.54474,24.9125,622.0,10.42,62.699,4111.0,4.55528,0.66,1.0
924,7.302011,-30.454116,149.953,-87.253,2458354.55219,20.708504,2.236524,1657.067907,3.751004,19.4977725,535.9397866,10.42,62.699,4111.0,4.55528,0.701202,1.0
925,7.302011,-30.454116,149.953,-87.253,2460195.89034,9.9615672,2.278,1073.0,2.14899,35.7275,681.0,10.42,62.699,4111.0,4.55528,0.66,1.0
926,7.302011,-30.454116,149.953,-87.253,2458356.107512,3.2384253,1.9941055,532.7580623,1.5148369,97.6159379,801.6779386,10.42,62.699,4111.0,4.55528,0.660806,1.0
927,165.167198,64.963845,-22.389,-32.425,2459632.745042,1.7063264,1.359,10980.0,10.1999,235.772,1091.0,12.212,262.706,4974.0,4.44059,0.9,1.0
928,150.572626,53.950824,-9.381,-15.255,2459633.496924,2.9720774,4.41,6440.0,15.6498,1939.51,1848.0,12.5119,935.456,6101.12,3.92024,1.95,1.0
935,141.721087,61.698996,-12.552,-19.926,2460325.905001,9.573548,2.036,2788.0,15.6118,275.837,1135.0,9.5173,248.695,6505.0,4.04,1.83,0.0
937,160.229227,35.913354,-48.379,-72.308,2458875.04671,5.34326,1.426,6980.0,10.4171,52.9343,751.0,10.1883,191.532,5776.0,4.25,1.26,0.0
938,142.743406,26.539995,-7.999,-39.545,2460279.071213,3.2087149,1.639,1960.0,12.3921,455.479,1287.0,9.1824,229.067,5971.4,3.77,2.26,1.0
939,44.262014,-56.191869,-36.676,50.599,2458354.588198,4.1374379,1.8454937,1125.5354645,2.6757659,168.3361754,918.6796864,8.1796,38.5653,5058.0,4.51761,0.802633,1.0
943,164.856336,-56.623556,-416.88,-119.71,2460017.429225,55.087,5.709,2509.0,4.36639,16.5899,562.0,7.8436,36.9941,5175.0,4.51,0.87,1.0
945,184.3669,19.839989,-35.126,-3.673,2458899.610227,2.7917911,1.4664254,1018.9771433,6.0002066,1003.8358436,1435.6065273,10.0721,183.175,6071.0,4.36,1.16271,0.0
946,175.550536,26.703067,895.047,-814.031,2459639.963332,2.6438856,0.9689289,6404.7051471,3.812114,29.4322068,594.0533593,8.40346,9.75321,3456.0,4.8,0.425432,1.0
947,162.776697,25.641065,-92.839,-23.217,2459631.901476,3.6451549,2.055,780.0,2.99324,283.719,1143.0,8.6259,82.3432,5922.0,4.43,1.05,1.0
948,162.776697,25.641065,-92.839,-23.217,2459635.926283,1.0376109,1.588,210.0,1.53671,2287.71,1926.0,8.6259,82.3432,5922.0,4.43,1.05,1.0
953,171.274935,41.028021,-1.088,13.243,2459632.338336,4.1244833,3.567,9590.0,12.4249,459.542,1289.0,11.1065,277.278,5634.0,4.24009,1.26,1.0
954,175.575599,23.027033,-205.015,41.426,2459648.619735,10.6439385,2.713,1240.0,1.98891,10.7276,504.0,9.85623,30.6796,3815.0,4.69775,0.55,1.0
963,201.282626,38.922367,-124.713,-27.377,2459664.070547,0.54937,0.883,370.0,1.53904,1407.22,1706.0,9.0363,42.5775,4612.99,4.56172,0.74,1.0
964,171.59704,28.056535,-17.679,-3.216,2458900.910995,2.1075001,1.9093483,4256.1743008,11.7706128,3058.1088297,1896.6316071,11.6735,556.917,6351.66,4.13453,1.59204,0.0
965,183.36604,23.055687,-36.695,2.792,2459659.915254,4.6170519,3.555,12210.0,12.4681,447.82,1281.0,11.5384,321.084,5797.0,4.36164,1.11,1.0
966,352.172541,-34.49141,111.364,-2.588,2458358.118263,4.5320502,2.3754425,7874.5852788,7.0590799,123.9023995,850.9218562,10.4654,96.2338,4983.0,4.61445,0.805573,1.0
967,188.266205,44.915367,-11.641,8.065,2459662.70189,1.3273482,2.083,18850.0,15.4709,1378.13,1697.0,11.6281,294.419,5555.05,4.36832,1.07,1.0
968,188.922358,27.214377,-45.874,-10.766,2459661.050292,3.7130701,1.654,19610.0,11.7215,55.9743,762.0,11.1237,128.23,4719.0,4.49738,0.81,1.0
972,286.592985,56.629312,-13.704,-41.7,2458684.12719,0.798,0.679,190.0,2.95586,898.537,1525.0,9.91892,285.002,6194.2,4.0,1.84,0.0
980,187.686721,27.452002,50.543,-33.934,2459661.328325,4.860673,2.632,6140.0,11.4272,292.245,1151.0,10.5268,248.504,5778.2,4.16,1.4,1.0
981,168.637658,25.710596,-107.534,48.662,2459664.085255,9.4893231,2.757,940.0,2.4304,41.924,708.0,6.9859,21.5618,5120.0,4.6,0.77,1.0
986,292.458821,62.529189,20.957,-6.056,2459761.726499,4.1419805,2.3809654,10130.9411804,12.9812632,462.8529919,1182.988488,11.2086,265.471,5418.3,4.31,1.15614,1.0
987,191.981531,9.749418,-1008.6,-459.8,2459691.149337,1.467119,1.0069313,1550.632368,1.3241394,39.492214,639.3631768,8.8223,8.07426,3297.0,4.89,0.331472,1.0
988,241.562248,69.621802,-13.263,23.836,2459918.438376,9.0941239,4.389,2570.0,8.09838,180.272,1020.0,11.1315,369.986,5759.8,4.07,1.56,1.0
990,21.650295,-72.748874,76.603,20.878,2459063.727306,3.4307565,3.1443388,9664.2985634,29.7749124,4956.2460141,2139.9713716,8.3291,213.024,6270.0,3.61332,2.72192,0.0
991,226.181249,38.605375,-15.53,34.152,2459680.305818,9.7815625,3.736,20040.0,18.205,225.192,1079.0,7.0166,50.3098,6327.16,4.37297,1.21,0.0
994,205.454246,-0.128171,-10.892,-24.685,2459684.730994,3.6935997,4.466185,8580.4318905,17.0086591,1639.1071763,1622.8246189,9.87229,251.303,6097.47,3.99566,1.78076,1.0
998,245.907924,54.690077,-38.232,73.206,2459646.492036,20.3808681,6.6566336,2352.4040222,8.1853156,153.5175967,897.7580134,9.29416,191.649,6351.0,4.12,1.61988,1.0
1001,246.69204,51.041133,-5.666,11.996,2459717.232201,2.1747062,2.846111,11173.1929564,14.231871,1622.2528254,1618.6367047,12.423,575.889,6046.76,4.28918,1.2561899,1.0
1003,117.657401,-70.533461,-14.67,33.139,2460186.764732,4.8170684,3.1822663,23137.3629965,24.4342674,952.2769628,1416.8065929,10.0433,247.441,6380.0,4.24852,1.44956,0.0
1004,195.981836,30.640145,-5.106,15.64,2459658.642419,7.8456075,5.892,7020.0,14.2866,718.188,1442.0,9.8469,240.726,6266.0,4.08874,1.65,1.0
1005,213.14386,47.014783,-29.681,11.079,2459688.443452,4.3011975,2.982,22050.0,15.3684,185.119,1027.0,12.4474,347.85,5115.16,4.34437,1.03,1.0
1006,201.962655,9.030644,-23.976,-7.518,2459680.103432,9.5739531,4.172,3170.0,12.4956,354.639,1208.0,9.26733,223.465,6115.0,3.87646,2.05,1.0
1007,287.894787,66.328065,0.744,-14.996,2458931.120722,9.1469122,4.618497,8770.0961182,12.7002634,235.6892132,999.320223,12.6445,627.627,5954.0,4.26,1.2752,0.0
1008,209.388645,43.49331,-134.791,-44.294,2459685.398095,3.2130578,2.169,22530.0,11.0975,118.075,918.0,11.7551,142.751,4652.87,4.61265,0.7,1.0
1011,23.52145,-14.419149,11.168,14.047,2458390.70655,8.93551693383159,3.585,9810.0,8.72158,33.1635,668.0,11.6235,190.422,5076.0,4.53,0.83,1.0
1013,204.440006,48.250123,-41.754,6.45,2459661.07431,5.4809161,5.031,2770.0,8.64837,856.944,1507.0,10.5038,296.945,5923.0,4.05,1.62,0.0
1015,24.354462,-45.677794,25.243,20.597,2460205.353322,0.9414525,2.05,11445.0,15.342,4266.74,2251.0,8.8287,123.483,6400.0,4.36583,1.35,1.0
1019,211.459347,16.99237,-45.626,-12.311,2459690.743436,1.2436239,1.211,1790.0,3.89334,435.33,1272.0,11.3719,165.105,4968.8,4.5,0.84,1.0
1022,234.099145,57.890738,-15.762,15.996,2459517.338757,197.0336254,7.338,11900.0,12.0713,1.65744,316.0,10.9374,210.486,5616.4,4.44,1.0,0.0
1025,279.831764,69.522873,12.12,-12.156,2460249.747682,63.4838706,4.898,5638.0,11.1305,11.9909,518.0,9.93689,224.385,6415.0,4.26,1.4,1.0
1026,51.750188,-63.500166,355.084,-247.46,2460202.210988,35.6134391,3.512,1575.0,3.12194,10.8612,505.0,6.9934,16.32,4628.53,4.32239,0.71,1.0
1027,51.750188,-63.500166,355.084,-247.46,2460201.824941,7.7897726,2.376,194.0,1.00084,144.765,966.0,6.9934,16.32,4628.53,4.32239,0.71,1.0
1028,226.456731,64.047682,-122.326,110.588,2460367.147621,1.0662082,1.142,151.0,1.0883,876.703,1515.0,7.7885,45.864,5668.0,4.51,0.93,1.0
1030,264.26302,53.021275,-4.289,7.0,2459768.446771,5.6442112,2.980996,4136.2010063,11.4462895,854.7074229,1379.0312841,11.5429,527.995,6310.0,4.1,1.63591,1.0
1031,273.580728,57.992976,-4.935,20.049,2458683.89879,1.42611,1.788,1890.0,9.21032,11388.0,2877.0,11.2542,383.432,6404.0,4.31,1.32,0.0
1032,284.443905,69.570837,-5.575,-3.373,2459766.543741,1.6453265,2.59,19310.0,19.0536,1816.48,1818.0,12.2856,559.068,6023.0,4.25,1.32,1.0
1035,295.558877,59.589129,-3.497,-0.633,2458700.97371,18.10671,4.562,10340.0,19.3734,199.63,1047.0,12.2339,775.054,6615.0,4.14,1.65,0.0
1040,251.235703,77.344038,2.762,-0.365,2458685.82187,3.40612,1.714,1740.0,8.60495,985.653,1560.0,11.5906,526.243,5955.3,4.06,1.67,0.0
1057,304.665223,66.155954,0.54,-3.806,2459736.999544,6.5440665,3.777,6060.0,14.1513,318.224,1176.0,11.9742,560.901,6232.0,4.03,1.76,1.0
1060,156.250032,-60.575142,-21.982,9.122,2459328.032732,5.547485,5.412,3350.0,11.48,3368.08,2122.0,10.4748,521.829,7397.0,4.1,2.04,0.0
1070,48.370422,75.268379,48.29,14.617,2459000.999918,48.5340395,6.661,62170.0,26.827,0.0730269,144.0,10.1374,158.493,5937.0,4.44855,1.03,0.0
1071,48.370422,75.268379,48.29,14.617,2458837.476698,48.5338626,6.137,4730.0,7.9008,2.2453,341.0,10.1374,158.493,5937.0,4.44855,1.03,0.0
1072,144.5553,23.546746,-64.433,-41.485,2459531.564033,45.5221456,4.3839392,3028.5453279,9.7055757,51.0073705,681.5974916,7.4098,79.6682,6303.91,4.11765,1.61034,1.0
1073,299.426847,40.143346,35.427,18.828,2459439.215254,29.0902271,4.6769826,37562.3332736,12.1826517,2.600601,323.8830195,12.5826,128.438,3854.0,4.63619,0.617863,1.0
1074,36.775811,-50.284425,59.958,24.743,2459139.178447,10.0205998,5.7591694,8218.1442865,11.7679183,211.7916534,972.9644217,9.6411,157.963,6038.0,4.35513,1.27527,1.0
1075,67.418582,-28.197215,5.777,16.81,2459145.468004,3.0566277,2.3926375,12517.5203529,12.5182693,606.6634527,1265.7755651,13.2554,623.232,5735.0,4.41,1.03865,1.0
1076,140.087589,-31.269212,-20.014,21.252,2459278.312088,1.3666563,1.967,21070.0,15.437,1310.22,1676.0,13.1758,555.134,5790.4,4.44,1.02,1.0
1077,180.208788,-46.13642,-6.082,0.801,2459332.042845,1.6091845,1.63,13450.0,16.7675,1054.66,1587.0,13.174,960.109,6393.0,4.24,1.43,1.0
1078,68.136479,-38.968297,-0.767,5.443,2459196.572151,3.8404319,5.242,3580.0,12.3434,1599.92,1761.0,11.8831,715.383,5909.0,4.42,2.04,1.0
1079,180.165072,-45.799456,-8.604,-2.95,2459327.622593,4.3247708,4.267,6380.0,17.0257,1080.87,1597.0,11.1138,564.409,6457.0,3.9,2.13,1.0
1080,188.386428,-10.146214,-96.647,-9.483,2458574.14194,5.72226,2.648,25549.0,12.8433,37.0251,687.0,10.418,64.7414,4233.2,4.64,0.73,1.0
1081,168.292908,-17.657779,6.008,-7.754,2459299.07674,9.6246665,4.297,10230.0,12.3182,121.918,925.0,11.5688,310.841,5473.0,4.26,1.2,1.0
1082,199.433742,-47.237575,-15.976,0.505,2459354.693899,5.4774433,5.277,9010.0,20.3433,1506.5,1735.0,10.7316,538.11,6942.0,3.94,2.09,1.0
1083,4.146347,-10.976423,1.827,-1.504,2458384.09392,3.65688,3.542,7040.0,12.8031,903.013,1527.0,11.7083,524.993,6239.0,4.15,1.53,1.0
1084,96.744643,-46.821364,0.077,20.496,2459252.138447,4.1536624,1.702,12310.0,12.7595,278.886,1138.0,11.3187,303.941,5818.8,4.24,1.09,1.0
1085,359.900874,-35.031335,109.747,7.614,2460202.792714,8.1587261,4.288,15337.0,12.7393,209.118,1059.0,9.1468,89.9606,5600.0,4.50501,1.0,1.0
1086,170.324325,-22.388177,-24.166,0.929,2459296.222791,5.4161129,3.385,14310.0,13.3752,232.397,1087.0,13.2958,642.884,5652.0,4.36,1.1,1.0
1087,61.657801,-25.349667,3.997,9.892,2459166.297772,7.8181434,4.98,3650.0,9.95177,266.851,1125.0,12.5757,679.761,5549.0,4.0,1.64,1.0
1088,126.337825,-11.500989,-5.388,-0.587,2459249.035676,5.4053583,4.859,6770.0,13.4237,857.119,1507.0,10.5579,343.08,6410.0,4.14,1.59,1.0
1089,102.847425,-29.058655,-16.382,-7.264,2459252.258036,3.3489038,3.3546298,10987.1747675,13.011038,740.224566,1330.3337928,11.8656,389.57,5711.0,4.27,1.2295901,1.0
1090,103.517356,-27.050416,-0.139,-4.758,2459232.244495,4.1933422,1.8220996,4804.157266,11.5425702,1300.3125192,1531.5517841,12.2309,737.668,6405.0,4.13,1.6277601,1.0
1091,108.452399,-33.437346,0.759,-2.879,2459253.248463,2.2920348,3.1812507,10585.2906021,13.2497142,1637.2058065,1622.3537935,13.1472,800.377,6208.0,4.31,1.26526,1.0
1092,109.104521,-31.244395,-2.42,2.44,2459251.405758,1.888231,3.6693894,4358.3260875,14.4776426,14536.662674,2800.5022616,12.4539,1458.83,8549.0,4.11,2.12128,1.0
1093,296.688442,-63.565649,19.406,-12.796,2458655.29768,1.82069,3.049,12340.0,15.6593,2440.7,1958.0,12.0457,514.555,6155.0,4.24,1.35,1.0
1094,167.582816,-58.982985,-10.042,4.282,2458571.7908,3.39829,2.634,4340.0,7.06633,662.808,1413.0,12.2876,477.322,6271.0,4.45,1.09,0.0
1095,195.794015,-41.384862,0.043,-5.784,2459328.761216,4.2337078,2.008,7690.0,19.6222,822.444,1491.0,11.3287,410.149,6333.7,4.21,1.46,1.0
1096,357.879198,-39.907121,-56.853,-88.865,2460200.089939,3.9227122,2.555,11953.0,7.23153,235.573,1091.0,10.2499,87.5953,4800.0,4.53527,0.64,1.0
1097,200.634864,-44.688839,-3.451,-7.915,2459331.95356,2.5441537,2.128,6780.0,10.5577,476.965,1301.0,13.2755,748.585,5652.0,4.2,1.31,1.0
1098,209.51701,-30.348153,-4.362,-5.087,2458604.17084,5.17958,4.524,7620.0,14.829,669.018,1416.0,12.1577,663.231,6116.0,4.07,1.65,1.0
1099,112.419225,-29.937916,2.67,-5.024,2459233.316814,4.5768651,3.5592795,10869.4903086,19.1571223,1547.1013862,1599.5559785,12.3213,878.521,6687.0,4.09,1.78295,1.0
1100,114.283382,-32.755419,-6.283,0.531,2459250.356487,4.2041585,2.124,12080.0,12.1025,355.909,1210.0,12.9264,609.838,6781.0,4.54,1.07,1.0
1101,147.580067,-66.113925,6.051,-15.398,2459358.688506,2.8240691,3.808,8970.0,17.7861,4913.69,2332.0,8.0552,170.696,8004.2,4.2,1.84,1.0
1102,135.416303,-20.720369,-9.984,1.128,2459279.602393,2.3447752,1.814,15340.0,13.4487,320.327,1178.0,11.9397,305.603,5515.0,4.39,1.04,1.0
1103,89.598895,-30.811799,-16.881,-7.371,2459175.372553,1.3372349,1.7026098,1226.6760556,3.0265786,886.9841113,1391.8701134,12.3686,280.555,5111.9,4.5,0.860256,1.0
1104,163.788852,-0.737066,-28.12,24.033,2459576.578656,4.1117723,2.129689,22083.0234602,15.2582047,268.7176849,1032.6277979,12.3353,325.377,5424.8,4.49,0.916164,1.0
1105,320.762876,-40.048439,-3.337,-39.852,2459061.944577,2.278575,2.159825,13638.9588751,14.7731999,775.8848566,1346.0744113,12.3119,355.513,4879.0,4.5,1.21163,1.0
1106,176.628323,-33.860076,-35.023,-4.597,2459329.357403,3.8537616,3.392,18650.0,14.7144,471.61,1298.0,13.1648,585.77,5697.0,4.39,1.06,1.0
1107,358.668877,-37.628224,247.615,-69.801,2460206.061059,0.7920646,0.466,1464.0,12.9674,1013.69,1571.0,9.1031,80.4373,5422.0,4.42223,0.98,1.0
1108,223.658719,-38.744547,0.723,-1.53,2459355.488108,2.8786641,2.207,8710.0,12.863,471.142,1297.0,12.1014,508.885,6017.0,4.22,1.35,1.0
1109,171.845053,-44.088703,-8.427,-2.262,2459331.431765,3.8186276,4.282,3240.0,11.3749,1200.24,1639.0,12.0233,757.84,6090.0,3.88,2.03,1.0
1110,127.38723,-12.944768,-13.184,-3.821,2459228.937203,5.6107737,6.3384834,6651.6899169,18.3701736,1486.8578958,1583.7517779,11.3299,627.066,6013.5,4.17,2.21327,1.0
1111,100.571247,-29.77678,-4.344,5.595,2459201.975798,3.2633165,5.2814337,5011.5725027,15.0902486,3163.3762217,1912.7466985,12.941,1342.29,6561.0,3.93,2.08347,1.0
1112,215.122762,-31.20207,-21.736,-0.858,2459351.553003,4.5111234,4.525,11170.0,18.5483,1085.35,1599.0,10.5288,356.391,6540.6,4.26,1.71,1.0
1113,141.920643,-19.347648,-6.078,1.723,2459272.947539,4.4352884,1.89,6410.0,11.2110231,196.663,1365.1232387,12.2682,609.128,6245.0,4.24,1.38,1.0
1114,60.948278,-19.056818,-12.664,-14.115,2459167.711102,2.3506186,2.369,15940.0,12.801,570.233,1361.0,11.7076,279.485,5593.0,4.46,0.97,1.0
1115,116.370721,-52.383259,-5.675,11.296,2459989.041517,0.9466787,1.09,16490.0,14.6661,1220.35,1646.0,12.4933,415.135,5707.0,4.39,1.07,1.0
1117,177.494824,-63.949071,-9.897,1.268,2459308.612847,2.8970202,4.1502336,3080.9239308,10.743430929724102,631.5687933,1278.5711929,8.2376,3847.17,8862.0,4.1,1.5313770561166058,0.0
1118,5.160562,-23.935789,-1.4,-18.3,2460198.831716,4.8996461,3.07,10957.0,15.9746,259.864,1461.4867675239982,10.248,211.877,5940.0,4.23158,1.5,1.0
1120,95.102051,-66.400466,34.203,53.698,2458326.51089,1.13305,1.073,100.0,2.16887,925.999,1536.0,8.5122,153.896,5883.8,3.77,2.1,0.0
1121,122.61813,-65.852379,-8.549,-7.848,2460012.02774,1.6563738,1.741,246.0,1.42047,1000.88,1566.0,9.8146,130.335,5614.1,4.34,1.02,0.0
1123,159.580056,-61.289786,-20.972,7.572,2459285.44868,6.0988471,5.408818,8857.7284148,24.9943945,1423.581832,1566.6261042,10.9572,525.922,7023.2,4.11,1.82219,0.0
1124,137.66287,-64.471528,-14.832,-21.967,2458545.66094,1.57363,2.558,710.0,7.59717,18801.9,3262.0,10.6707,279.155,5342.5,4.01,1.66,0.0
1125,217.279625,-43.361979,-33.265,-18.453,2459338.849888,10.8458712,3.379,3120.0,21.6846,878.752,1516.0,8.4672,230.033,6670.3,4.29,2.56,0.0
1126,156.738469,-60.665225,2.8,8.5,2460066.821944,12.0077462,2.818,2921.0,10.743430929724102,115.384,913.0,8.9301,417.32284119919717,4990.7,4.308429111592632,1.5313770561166058,0.0
1127,88.071315,-70.920308,-11.765,-40.92,2460013.457382,3.6473383,4.4572847,162.7642577,1.9083777,1104.8893752,1470.447248,10.1302,219.482,5928.0,4.24,1.47579,0.0
1129,24.605139,-55.772001,96.163,20.946,2458355.490424,2.0727598,2.619,14761.0,14.2954,1414.87,1708.0,9.9696,151.068,5640.0,4.43703,1.13,1.0
1130,189.810101,-69.542013,-13.675,-2.364,2458599.56984,1.41144,2.509,414.379,10.743430929724102,20094.8,3316.0,8.4215,362.573,9208.0,3.85,1.5313770561166058,0.0
1132,154.996219,-79.802603,-29.071,-12.333,2458599.31398,6.89132,5.369,5940.0,11.3151,673.704,1419.0,10.5,241.981,5488.0,4.14,1.41,0.0
1133,215.145569,-41.983318,-6.986,-3.886,2459359.132432,0.6923563,0.803,810.0,10.6207,14950.4,3080.0,9.5187,253.478,6422.1,3.86,1.85,0.0
1135,206.105083,-40.336403,150.065,71.874,2458600.45092,16.3152,1.992,2500.0,2.23088,26.312,630.0,11.1825,22.4731,3625.0,4.81,0.31,0.0
1136,213.978422,-62.906643,-59.783,-3.942,2458600.59694,0.88958,1.844,1240.0,3.8492,4433.23,2273.0,10.4877,191.877,5586.2,4.21,1.11,0.0
1137,134.966386,-67.955597,-19.821,-15.188,2460083.974882,14.5187891,2.897,429.0,3.60283,43.2598,714.0,9.4845,206.826,5844.8,4.13,1.79,0.0
1139,166.085979,-67.991833,7.241,14.358,2459336.010178,3.2242808,4.3100077,868.6214414,8.5752112,527.6121099,1222.3580538,11.0897,407.801,4866.2,4.308429111592632,2.62415,0.0
1143,228.629109,-43.387085,-6.688,-15.529,2458601.34368,1.76447,2.749,2640.0,27.921,17578.1,3207.0,7.185,326.628,8049.0,3.3,5.08,0.0
1146,223.151952,-61.568677,-6.158,-7.883,2459357.403106,2.2778177,3.212,880.0,10.743430929724102,95451.3,4896.0,8.177301,401.097,9096.5,4.308429111592632,1.5313770561166058,0.0
1150,222.333572,-60.080256,-153.952,-86.496,2458597.350807,2.6855915,2.0491187,488.2401788,3.5729712,1856.700481,1674.1918061,8.5941,106.955,5796.0,4.14,1.51715,0.0
1151,353.033186,-21.801201,-96.775,51.24,2458357.014054,14.278122,8.6972718,827.9264426,8.3566078,91.6541814,789.1468373,7.3566,95.5483,5105.0,3.39182,2.90324,1.0
1153,194.769773,-57.253713,-6.326,-20.071,2460062.383323,3.217824,1.735,1288.0,5.84702,227.191,1081.0,10.3345,247.145,5418.0,4.17,1.67,0.0
1157,168.076087,-60.93258,-65.356,13.636,2459332.170832,2.8319354,3.21,780.0,4.18335,914.113,1531.0,10.2081,205.367,5408.7,4.308429111592632,1.48,0.0
1159,216.147711,-60.383601,-2.1,-2.2,2459352.185799,17.0614756,3.384,2730.0,17.1048027,425.8669904,1158.6125921,9.5918,437.902,9184.7,4.09,2.14183,0.0
1160,161.140515,-59.737608,-7.582,2.92,2459286.204593,6.0783344,4.8904528,16168.288913,16.9877965,235.1310083,998.7280008,5.666,2503.46,8719.5,4.08,1.0,0.0
1161,161.046711,-59.92517,-18.128,4.679,2458571.79697,1.30924,2.535,3370.0,10.743430929724102,52079.9,4208.0,9.8678,395.582,8832.5,4.26,1.5313770561166058,0.0
