pl_name,pl_type
Kepler-894 b,Neptune-like
Kepler-896 b,Neptune-like
Kepler-897 b,Neptune-like
Kepler-899 b,Neptune-like
Kepler-902 b,Neptune-like
Kepler-903 c,Neptune-like
Kepler-906 b,Neptune-like
Kepler-911 b,Neptune-like
Kepler-912 b,Neptune-like
Kepler-919 b,Neptune-like
Kepler-920 b,Neptune-like
Kepler-921 b,Neptune-like
Kepler-924 b,Neptune-like
Kepler-926 b,Neptune-like
Kepler-933 b,Neptune-like
Kepler-937 b,Neptune-like
Kepler-937 c,Neptune-like
Kepler-835 b,Neptune-like
Kepler-836 b,Neptune-like
Kepler-837 b,Neptune-like
Kepler-838 b,Neptune-like
Kepler-839 b,Neptune-like
Kepler-841 b,Neptune-like
Kepler-843 b,Neptune-like
Kepler-846 b,Neptune-like
Kepler-852 b,Neptune-like
Kepler-857 b,Neptune-like
Kepler-858 b,Neptune-like
Kepler-859 b,Neptune-like
Kepler-861 b,Neptune-like
Kepler-862 b,Neptune-like
Kepler-863 b,Neptune-like
Kepler-864 b,Neptune-like
Kepler-867 b,Neptune-like
Kepler-870 b,Neptune-like
Kepler-871 b,Neptune-like
Kepler-873 b,Neptune-like
Kepler-875 b,Neptune-like
Kepler-877 b,Neptune-like
Kepler-880 b,Neptune-like
K2-25 b,Neptune-like
Kepler-818 b,Neptune-like
Kepler-819 b,Neptune-like
Kepler-820 b,Neptune-like
Kepler-827 b,Neptune-like
Kepler-829 b,Neptune-like
KIC 8540376 b,Neptune-like
KIC 8540376 c,Neptune-like
Kepler-112 b,Neptune-like
Kepler-113 c,Neptune-like
Kepler-114 d,Neptune-like
Kepler-80 b,Neptune-like
Kepler-80 c,Neptune-like
Kepler-970 b,Neptune-like
Kepler-971 b,Neptune-like
Kepler-972 b,Neptune-like
Kepler-976 b,Neptune-like
Kepler-967 b,Neptune-like
WASP-107 b,Neptune-like
MOA-2012-BLG-505L b,Neptune-like
K2-100 b,Neptune-like
K2-98 b,Neptune-like
Kepler-150 f,Neptune-like
Kepler-19 d,Neptune-like
Kepler-20 g,Neptune-like
K2-105 b,Neptune-like
WASP-139 b,Neptune-like
OGLE-2012-BLG-0950L b,Neptune-like
K2-95 b,Neptune-like
K2-90 b,Neptune-like
K2-42 b,Neptune-like
K2-43 b,Neptune-like
K2-44 b,Neptune-like
K2-45 b,Neptune-like
K2-48 b,Neptune-like
K2-53 b,Neptune-like
K2-54 b,Neptune-like
K2-55 b,Neptune-like
K2-57 b,Neptune-like
K2-58 b,Neptune-like
K2-59 b,Neptune-like
K2-59 c,Neptune-like
K2-61 b,Neptune-like
K2-62 b,Neptune-like
K2-62 c,Neptune-like
K2-63 b,Neptune-like
K2-69 b,Neptune-like
K2-70 b,Neptune-like
K2-71 b,Neptune-like
K2-73 b,Neptune-like
K2-74 b,Neptune-like
K2-75 b,Neptune-like
K2-75 c,Neptune-like
K2-77 b,Neptune-like
K2-79 b,Neptune-like
K2-84 b,Neptune-like
K2-36 c,Neptune-like
K2-37 c,Neptune-like
K2-37 d,Neptune-like
K2-38 c,Neptune-like
K2-8 c,Neptune-like
K2-33 b,Neptune-like
K2-39 b,Neptune-like
Kepler-860 b,Neptune-like
Kepler-865 b,Neptune-like
Kepler-869 b,Neptune-like
Kepler-874 b,Neptune-like
Kepler-879 b,Neptune-like
Kepler-1099 b,Neptune-like
Kepler-1068 b,Neptune-like
Kepler-1071 b,Neptune-like
Kepler-1073 b,Neptune-like
Kepler-1077 b,Neptune-like
Kepler-1080 b,Neptune-like
Kepler-1083 b,Neptune-like
Kepler-1086 b,Neptune-like
Kepler-1086 c,Neptune-like
Kepler-1036 b,Neptune-like
Kepler-1045 b,Neptune-like
Kepler-1052 b,Neptune-like
Kepler-1057 b,Neptune-like
Kepler-1065 b,Neptune-like
Kepler-1066 b,Neptune-like
Kepler-500 b,Neptune-like
Kepler-505 b,Neptune-like
Kepler-555 b,Neptune-like
Kepler-559 b,Neptune-like
Kepler-563 b,Neptune-like
Kepler-568 b,Neptune-like
Kepler-983 b,Neptune-like
Kepler-533 b,Neptune-like
Kepler-547 b,Neptune-like
Kepler-551 b,Neptune-like
Kepler-954 b,Neptune-like
Kepler-955 b,Neptune-like
Kepler-956 b,Neptune-like
Kepler-957 b,Neptune-like
Kepler-959 b,Neptune-like
Kepler-960 b,Neptune-like
Kepler-961 b,Neptune-like
Kepler-963 b,Neptune-like
Kepler-964 b,Neptune-like
Kepler-965 b,Neptune-like
Kepler-966 b,Neptune-like
Kepler-967 c,Neptune-like
Kepler-979 b,Neptune-like
Kepler-1272 b,Neptune-like
Kepler-1403 b,Neptune-like
Kepler-1405 b,Neptune-like
Kepler-1407 b,Neptune-like
Kepler-1411 b,Neptune-like
Kepler-1419 b,Neptune-like
Kepler-495 b,Neptune-like
Kepler-1345 b,Neptune-like
Kepler-1350 b,Neptune-like
Kepler-1354 b,Neptune-like
Kepler-1359 b,Neptune-like
Kepler-1360 b,Neptune-like
Kepler-1362 b,Neptune-like
Kepler-1364 b,Neptune-like
Kepler-1369 b,Neptune-like
Kepler-1374 b,Neptune-like
Kepler-1378 b,Neptune-like
Kepler-1381 b,Neptune-like
Kepler-1388 b,Neptune-like
Kepler-1388 c,Neptune-like
Kepler-1388 d,Neptune-like
Kepler-1388 e,Neptune-like
Kepler-573 b,Neptune-like
Kepler-577 b,Neptune-like
Kepler-582 b,Neptune-like
Kepler-1234 b,Neptune-like
Kepler-1247 b,Neptune-like
Kepler-1321 c,Neptune-like
Kepler-1325 b,Neptune-like
Kepler-1341 b,Neptune-like
Kepler-1162 b,Neptune-like
Kepler-1171 b,Neptune-like
Kepler-1176 b,Neptune-like
Kepler-1309 b,Neptune-like
Kepler-1312 b,Neptune-like
Kepler-920 c,Neptune-like
Kepler-925 b,Neptune-like
Kepler-930 b,Neptune-like
Kepler-938 b,Neptune-like
Kepler-944 b,Neptune-like
Kepler-949 b,Neptune-like
Kepler-953 b,Neptune-like
Kepler-1554 b,Neptune-like
Kepler-1562 b,Neptune-like
Kepler-1567 b,Neptune-like
Kepler-1580 b,Neptune-like
Kepler-1593 b,Neptune-like
Kepler-1518 b,Neptune-like
Kepler-1520 b,Neptune-like
Kepler-1521 b,Neptune-like
Kepler-1524 b,Neptune-like
Kepler-1526 b,Neptune-like
Kepler-1527 b,Neptune-like
Kepler-1529 b,Neptune-like
Kepler-1533 b,Neptune-like
Kepler-1535 b,Neptune-like
Kepler-1536 b,Neptune-like
Kepler-1538 b,Neptune-like
Kepler-1539 b,Neptune-like
Kepler-1540 b,Neptune-like
Kepler-1543 b,Neptune-like
Kepler-1545 b,Neptune-like
Kepler-1546 b,Neptune-like
Kepler-1548 b,Neptune-like
Kepler-1549 b,Neptune-like
Kepler-1550 b,Neptune-like
Kepler-1551 b,Neptune-like
Kepler-1552 b,Neptune-like
Kepler-1442 b,Neptune-like
Kepler-1444 b,Neptune-like
Kepler-1447 b,Neptune-like
Kepler-1451 b,Neptune-like
Kepler-1452 b,Neptune-like
Kepler-1453 b,Neptune-like
Kepler-1455 b,Neptune-like
Kepler-1458 b,Neptune-like
Kepler-1462 b,Neptune-like
Kepler-1467 b,Neptune-like
Kepler-1469 b,Neptune-like
Kepler-1474 b,Neptune-like
Kepler-1475 b,Neptune-like
Kepler-1484 b,Neptune-like
Kepler-1486 b,Neptune-like
Kepler-1487 b,Neptune-like
Kepler-1490 b,Neptune-like
Kepler-1494 b,Neptune-like
Kepler-1495 b,Neptune-like
Kepler-1496 b,Neptune-like
Kepler-1502 b,Neptune-like
Kepler-1503 b,Neptune-like
Kepler-1504 b,Neptune-like
Kepler-1510 b,Neptune-like
Kepler-1432 b,Neptune-like
Kepler-1600 b,Neptune-like
Kepler-1609 b,Neptune-like
Kepler-1621 b,Neptune-like
Kepler-1624 b,Neptune-like
Kepler-1625 b,Neptune-like
Kepler-1627 b,Neptune-like
Kepler-1628 b,Neptune-like
Kepler-1630 b,Neptune-like
Kepler-1632 b,Neptune-like
Kepler-1634 b,Neptune-like
Kepler-1635 b,Neptune-like
Kepler-1636 b,Neptune-like
Kepler-1639 b,Neptune-like
Kepler-1640 b,Neptune-like
Kepler-1641 b,Neptune-like
Kepler-1641 c,Neptune-like
Kepler-1642 b,Neptune-like
Kepler-1642 c,Neptune-like
Kepler-1643 b,Neptune-like
Kepler-781 b,Neptune-like
Kepler-786 b,Neptune-like
Kepler-791 b,Neptune-like
Kepler-800 b,Neptune-like
Kepler-809 b,Neptune-like
Kepler-814 b,Neptune-like
Kepler-657 b,Neptune-like
Kepler-662 b,Neptune-like
Kepler-667 b,Neptune-like
Kepler-671 b,Neptune-like
Kepler-676 b,Neptune-like
Kepler-722 c,Neptune-like
Kepler-727 b,Neptune-like
Kepler-732 b,Neptune-like
Kepler-735 b,Neptune-like
Kepler-740 b,Neptune-like
Kepler-745 b,Neptune-like
Kepler-749 b,Neptune-like
Kepler-583 b,Neptune-like
Kepler-584 b,Neptune-like
Kepler-585 b,Neptune-like
Kepler-586 b,Neptune-like
Kepler-587 b,Neptune-like
Kepler-588 b,Neptune-like
Kepler-589 b,Neptune-like
Kepler-590 b,Neptune-like
Kepler-591 b,Neptune-like
Kepler-592 b,Neptune-like
Kepler-593 b,Neptune-like
Kepler-594 b,Neptune-like
Kepler-595 b,Neptune-like
Kepler-596 b,Neptune-like
Kepler-597 b,Neptune-like
Kepler-599 b,Neptune-like
Kepler-600 b,Neptune-like
Kepler-609 b,Neptune-like
Kepler-613 b,Neptune-like
Kepler-621 b,Neptune-like
Kepler-169 f,Neptune-like
Kepler-170 c,Neptune-like
Kepler-171 c,Neptune-like
Kepler-172 b,Neptune-like
Kepler-172 c,Neptune-like
Kepler-172 e,Neptune-like
Kepler-173 c,Neptune-like
Kepler-174 d,Neptune-like
Kepler-175 b,Neptune-like
Kepler-176 c,Neptune-like
Kepler-177 c,Neptune-like
Kepler-178 b,Neptune-like
Kepler-178 c,Neptune-like
Kepler-180 c,Neptune-like
Kepler-33 d,Neptune-like
Kepler-33 e,Neptune-like
Kepler-33 f,Neptune-like
Kepler-36 c,Neptune-like
Kepler-37 d,Neptune-like
Kepler-47 b,Neptune-like
Kepler-47 c,Neptune-like
Kepler-51 b,Neptune-like
Kepler-51 c,Neptune-like
Kepler-51 d,Neptune-like
HAT-P-11 b,Neptune-like
Kepler-11 c,Neptune-like
Kepler-11 d,Neptune-like
Kepler-11 f,Neptune-like
Kepler-11 g,Neptune-like
Kepler-153 c,Neptune-like
Kepler-154 c,Neptune-like
Kepler-155 c,Neptune-like
Kepler-156 c,Neptune-like
Kepler-157 c,Neptune-like
Kepler-159 b,Neptune-like
Kepler-159 c,Neptune-like
Kepler-163 c,Neptune-like
Kepler-164 d,Neptune-like
Kepler-165 b,Neptune-like
Kepler-165 c,Neptune-like
Kepler-166 c,Neptune-like
Kepler-30 d,Neptune-like
Kepler-31 b,Neptune-like
Kepler-32 c,Neptune-like
Kepler-32 d,Neptune-like
Kepler-9 c,Neptune-like
Kepler-127 c,Neptune-like
Kepler-127 d,Neptune-like
Kepler-133 c,Neptune-like
Kepler-139 b,Neptune-like
Kepler-139 c,Neptune-like
Kepler-142 c,Neptune-like
Kepler-142 d,Neptune-like
Kepler-143 b,Neptune-like
Kepler-143 c,Neptune-like
Kepler-145 b,Neptune-like
Kepler-146 b,Neptune-like
Kepler-146 c,Neptune-like
Kepler-147 c,Neptune-like
Kepler-148 c,Neptune-like
Kepler-149 b,Neptune-like
Kepler-149 d,Neptune-like
Kepler-150 d,Neptune-like
Kepler-150 e,Neptune-like
Kepler-151 b,Neptune-like
Kepler-152 b,Neptune-like
Kepler-152 c,Neptune-like
Kepler-153 b,Neptune-like
Kepler-18 c,Neptune-like
Kepler-18 d,Neptune-like
Kepler-20 c,Neptune-like
Kepler-23 d,Neptune-like
Kepler-24 e,Neptune-like
Kepler-25 b,Neptune-like
Kepler-25 c,Neptune-like
Kepler-26 b,Neptune-like
Kepler-26 e,Neptune-like
Kepler-28 c,Neptune-like
Kepler-29 b,Neptune-like
Kepler-29 c,Neptune-like
HAT-P-26 b,Neptune-like
Kepler-109 c,Neptune-like
Kepler-115 c,Neptune-like
Kepler-116 b,Neptune-like
Kepler-117 b,Neptune-like
Kepler-121 c,Neptune-like
Kepler-122 b,Neptune-like
Kepler-122 c,Neptune-like
Kepler-122 e,Neptune-like
Kepler-125 b,Neptune-like
Kepler-79 b,Neptune-like
Kepler-79 c,Neptune-like
Kepler-79 e,Neptune-like
CoRoT-22 b,Neptune-like
CoRoT-24 c,Neptune-like
Kepler-100 c,Neptune-like
Kepler-102 e,Neptune-like
Kepler-103 c,Neptune-like
Kepler-104 d,Neptune-like
Kepler-209 c,Neptune-like
Kepler-210 b,Neptune-like
Kepler-213 c,Neptune-like
Kepler-69 b,Neptune-like
Kepler-81 c,Neptune-like
Kepler-82 c,Neptune-like
Kepler-82 e,Neptune-like
Kepler-84 e,Neptune-like
Kepler-84 f,Neptune-like
Kepler-85 c,Neptune-like
Kepler-87 c,Neptune-like
Kepler-94 b,Neptune-like
Kepler-95 b,Neptune-like
Kepler-96 b,Neptune-like
KOI-142 b,Neptune-like
KOI-94 e,Neptune-like
Kepler-198 c,Neptune-like
Kepler-199 b,Neptune-like
Kepler-199 c,Neptune-like
Kepler-201 b,Neptune-like
Kepler-201 c,Neptune-like
Kepler-203 b,Neptune-like
Kepler-207 d,Neptune-like
Kepler-209 b,Neptune-like
Kepler-342 b,Neptune-like
Kepler-342 d,Neptune-like
Kepler-343 b,Neptune-like
Kepler-344 b,Neptune-like
Kepler-344 c,Neptune-like
Kepler-346 b,Neptune-like
Kepler-346 c,Neptune-like
Kepler-336 c,Neptune-like
Kepler-336 d,Neptune-like
Kepler-338 c,Neptune-like
Kepler-338 d,Neptune-like
Kepler-340 b,Neptune-like
Kepler-340 c,Neptune-like
Kepler-162 c,Neptune-like
Kepler-164 c,Neptune-like
Kepler-166 b,Neptune-like
Kepler-168 c,Neptune-like
Kepler-169 e,Neptune-like
Kepler-171 b,Neptune-like
Kepler-172 d,Neptune-like
Kepler-175 c,Neptune-like
Kepler-177 b,Neptune-like
Kepler-178 d,Neptune-like
Kepler-188 c,Neptune-like
Kepler-193 b,Neptune-like
Kepler-194 d,Neptune-like
Kepler-196 c,Neptune-like
Kepler-198 b,Neptune-like
Kepler-19 c,Neptune-like
Kepler-200 b,Neptune-like
Kepler-204 b,Neptune-like
K2-16 c,Neptune-like
Kepler-26 c,Neptune-like
K2-6 b,Neptune-like
Kepler-182 b,Neptune-like
Kepler-182 c,Neptune-like
Kepler-184 b,Neptune-like
Kepler-184 d,Neptune-like
Kepler-187 c,Neptune-like
Kepler-192 b,Neptune-like
Kepler-192 c,Neptune-like
Kepler-193 c,Neptune-like
Kepler-194 c,Neptune-like
Kepler-53 d,Neptune-like
Kepler-54 b,Neptune-like
Kepler-56 b,Neptune-like
Kepler-57 b,Neptune-like
Kepler-58 b,Neptune-like
Kepler-58 d,Neptune-like
Kepler-60 d,Neptune-like
Kepler-62 d,Neptune-like
Kepler-67 b,Neptune-like
KMT-2022-BLG-0303L b,Gas+Giant
TOI-4994 b,Gas+Giant
IRAS 04125+2902 b,Gas+Giant
NGTS-33 b,Gas+Giant
TOI-6651 b,Gas+Giant
KMT-2016-BLG-2321L b,Gas+Giant
OGLE-2016-BLG-1800L b,Gas+Giant
OGLE-2016-BLG-1598L b,Gas+Giant
HD 75898 c,Gas+Giant
TOI-2485 b,Gas+Giant
TOI-2420 b,Gas+Giant
HD 222237 b,Gas+Giant
HIP 67522 c,Gas+Giant
TOI-4562 c,Gas+Giant
TOI-4914 b,Gas+Giant
TOI-2981 b,Gas+Giant
TOI-2714 b,Gas+Giant
TOI-2384 b,Gas+Giant
TOI-2379 b,Gas+Giant
TOI-6034 b,Gas+Giant
TIC 4672985 b,Gas+Giant
TOI-5218 b,Gas+Giant
TOI-2529 b,Gas+Giant
TOI-5616 b,Gas+Giant
TOI-5634 A b,Gas+Giant
K2-419 A b,Gas+Giant
TOI-4379 b,Gas+Giant
HD 118203 c,Gas+Giant
TOI-6029 b,Gas+Giant
Gaia22dkvL b,Gas+Giant
WASP-156 b,Gas+Giant
TOI-1294 c,Gas+Giant
TIC 46432937 b,Gas+Giant
TIC 241249530 b,Gas+Giant
TOI-1775 b,Gas+Giant
TOI-1294 b,Gas+Giant
TOI-762 A b,Gas+Giant
TOI-5301 b,Gas+Giant
TOI-4153 b,Gas+Giant
TOI-5232 b,Gas+Giant
TOI-3919 b,Gas+Giant
TOI-3321 b,Gas+Giant
TOI-3894 b,Gas+Giant
TOI-2368 b,Gas+Giant
TOI-2107 b,Gas+Giant
TOI-1898 b,Gas+Giant
TOI-1855 b,Gas+Giant
TOI-1823 b,Gas+Giant
TOI-1439 b,Gas+Giant
TOI-329 b,Gas+Giant
OGLE-2014-BLG-0221L b,Gas+Giant
TOI-3071 b,Gas+Giant
BD-14 3065 b,Gas+Giant
TOI-2374 b,Gas+Giant
HD 284149 AB b,Gas+Giant
KMT-2023-BLG-0735L b,Gas+Giant
MOA-2022-BLG-563L b,Gas+Giant
KMT-2023-BLG-0469L b,Gas+Giant
NGTS-26 b,Gas+Giant
NGTS-27 b,Gas+Giant
TOI-907.01,Gas+Giant
OGLE-2023-BLG-0836L b,Gas+Giant
TOI-2447 b,Gas+Giant
TIC 393818343 b,Gas+Giant
UCAC4 328-061594 b,Gas+Giant
GJ 900 b,Gas+Giant
UCAC3 113-933 b,Gas+Giant
TOI-4633 c,Gas+Giant
2MASS J0249-0557 c,Gas+Giant
Kepler-1660 AB b,Gas+Giant
ITG 15 b,Gas+Giant
TIC 139270665 c,Gas+Giant
HIP 77900 b,Gas+Giant
TIC 139270665 b,Gas+Giant
G 196-3 b,Gas+Giant
2MASS J11011926-7732383 b,Gas+Giant
2MASS J03590986+2009361 b,Gas+Giant
2MASS J11550485-7919108 b,Gas+Giant
2MASS J21252752-8138278 b,Gas+Giant
KMT-2023-BLG-1642L b,Gas+Giant
KMT-2023-BLG-1454L b,Gas+Giant
HIP 39017 b,Gas+Giant
NGTS-30 b,Gas+Giant
KOI-2513.01,Gas+Giant
KMT-2021-BLG-1150L b,Gas+Giant
OGLE-2017-BLG-1237L b,Gas+Giant
OGLE-2017-BLG-1275L b,Gas+Giant
OGLE-2017-BLG-0640L b,Gas+Giant
M62H b,Gas+Giant
Luhman 16 b,Gas+Giant
NGC 2682 Sand 1429 b,Gas+Giant
OGLE-2016-BLG-1093L b,Gas+Giant
CI Tauri c,Gas+Giant
HS Piscium b,Gas+Giant
TOI-4515 b,Gas+Giant
TOI-1994 b,Gas+Giant
TOI-1273 b,Gas+Giant
TOI-1199 b,Gas+Giant
TOI-1135 b,Gas+Giant
TOI-1386 c,Gas+Giant
TOI-1386 b,Gas+Giant
Kepler-139 e,Gas+Giant
Kepler-48 f,Gas+Giant
HD 134606 d,Gas+Giant
KMT-2019-BLG-0335L b,Gas+Giant
KMT-2019-BLG-0297L b,Gas+Giant
KMT-2018-BLG-0885L b,Gas+Giant
OGLE-2019-BLG-1180L b,Gas+Giant
KMT-2021-BLG-1770L b,Gas+Giant
TOI-2524 b,Gas+Giant
TOI-2416 b,Gas+Giant
TOI-2373 b,Gas+Giant
HD 154391 b,Gas+Giant
HD 112570 b,Gas+Giant
TOI-4641 b,Gas+Giant
KMT-2021-BLG-1547L b,Gas+Giant
TOI-4377 b,Gas+Giant
TOI-2134 c,Gas+Giant
TOI-1736 c,Gas+Giant
TOI-4551 b,Gas+Giant
TOI-2010 b,Gas+Giant
TOI-5344 b,Gas+Giant
TOI-1194 b,Gas+Giant
Kepler-1513 c,Gas+Giant
HIP 66074 b,Gas+Giant
HAT-P-2 c,Gas+Giant
TOI-858 B b,Gas+Giant
TOI-1408 b,Gas+Giant
TOI-199 b,Gas+Giant
TOI-199 c,Gas+Giant
75 Ceti c,Gas+Giant
TOI-1853 b,Gas+Giant
TOI-4201 b,Gas+Giant
TOI-4600 b,Gas+Giant
TOI-4600 c,Gas+Giant
HD 108202 b,Gas+Giant
HD 135625 b,Gas+Giant
HD 185283 b,Gas+Giant
HD 73256 c,Gas+Giant
HD 75302 b,Gas+Giant
KMT-2021-BLG-2010L b,Gas+Giant
KMT-2022-BLG-0371L b,Gas+Giant
KMT-2022-BLG-1013L b,Gas+Giant
TOI-332 b,Gas+Giant
HD 36384 b,Gas+Giant
TOI-4860 b,Gas+Giant
HD 112300 b,Gas+Giant
HD 6860 b,Gas+Giant
TOI-615 b,Gas+Giant
HIP 81208 C b,Gas+Giant
TOI-2641 b,Gas+Giant
TOI-3984 A b,Gas+Giant
TOI-5293 A b,Gas+Giant
TOI-622 b,Gas+Giant
WASP-193 b,Gas+Giant
BD-210397 b,Gas+Giant
BD-210397 c,Gas+Giant
HD 74698 c,Gas+Giant
HD 94771 b,Gas+Giant
HIP 54597 b,Gas+Giant
TOI-2000 c,Gas+Giant
TOI-4010 d,Gas+Giant
TOI-4010 e,Gas+Giant
HD 165131 b,Gas+Giant
HD 167677 b,Gas+Giant
HD 89839 b,Gas+Giant
MOA-2020-BLG-208L b,Gas+Giant
TOI-4127 b,Gas+Giant
K2-416 b,Gas+Giant
TOI-1859 b,Gas+Giant
KMT-2019-BLG-2783L b,Gas+Giant
OGLE-2019-BLG-0249L b,Gas+Giant
OGLE-2019-BLG-0679L b,Gas+Giant
KMT-2019-BLG-0298L b,Gas+Giant
Kepler-1979 b,Gas+Giant
Kepler-1981 b,Gas+Giant
Kepler-1487 c,Gas+Giant
Kepler-975 c,Gas+Giant
Kepler-297 d,Gas+Giant
OGLE-2018-BLG-0932L b,Gas+Giant
OGLE-2018-BLG-1212L b,Gas+Giant
OGLE-2018-BLG-1367L b,Gas+Giant
OGLE-2018-BLG-1647L b,Gas+Giant
TOI-778 b,Gas+Giant
K2-2016-BLG-0005L b,Gas+Giant
WISE J033605.05-014350.4 b,Gas+Giant
HIP 99770 b,Gas+Giant
K2-312 c,Gas+Giant
Kepler-454 d,Gas+Giant
Kepler-68 e,Gas+Giant
KMT-2018-BLG-0030L b,Gas+Giant
KMT-2018-BLG-0087L b,Gas+Giant
KMT-2018-BLG-0247L b,Gas+Giant
KMT-2018-BLG-2602L b,Gas+Giant
OGLE-2018-BLG-0298L b,Gas+Giant
OGLE-2018-BLG-1119L b,Gas+Giant
PZ Telescopii b,Gas+Giant
TOI-2338 b,Gas+Giant
TOI-2589 b,Gas+Giant
TOI-4406 b,Gas+Giant
KMT-2021-BLG-1105L b,Gas+Giant
TOI-1338 c,Gas+Giant
TOI-4603 b,Gas+Giant
HD 18438 b,Gas+Giant
KMT-2021-BLG-0712L b,Gas+Giant
KMT-2021-BLG-0909L b,Gas+Giant
KMT-2021-BLG-2478L b,Gas+Giant
HD 169142 b,Gas+Giant
Kepler-1976 b,Gas+Giant
OGLE-2018-BLG-0799L b,Gas+Giant
GJ 463 b,Gas+Giant
TIC 279401253 b,Gas+Giant
TIC 279401253 c,Gas+Giant
TOI-1811 b,Gas+Giant
TOI-181 b,Gas+Giant
TOI-2145 b,Gas+Giant
TOI-2152 A b,Gas+Giant
TOI-2154 b,Gas+Giant
TOI-2497 b,Gas+Giant
TOI-5205 b,Gas+Giant
TOI-2803 A b,Gas+Giant
TOI-2818 b,Gas+Giant
TOI-2842 b,Gas+Giant
TOI-2977 b,Gas+Giant
TOI-3023 b,Gas+Giant
TOI-3364 b,Gas+Giant
TOI-3688 A b,Gas+Giant
TOI-3807 b,Gas+Giant
TOI-3819 b,Gas+Giant
TOI-3912 b,Gas+Giant
TOI-3976 A b,Gas+Giant
TOI-4087 b,Gas+Giant
TOI-4145 A b,Gas+Giant
TOI-4463 A b,Gas+Giant
TOI-4791 b,Gas+Giant
TOI-1937 A b,Gas+Giant
TOI-2364 b,Gas+Giant
TOI-2583 A b,Gas+Giant
TOI-2587 A b,Gas+Giant
TOI-2796 b,Gas+Giant
AF Leporis b,Gas+Giant
TOI-2525 c,Gas+Giant
TOI-3235 b,Gas+Giant
KMT-2019-BLG-1042L b,Gas+Giant
KMT-2019-BLG-1552L b,Gas+Giant
KMT-2019-BLG-2974L b,Gas+Giant
KMT-2021-BLG-0748L b,Gas+Giant
KMT-2021-BLG-1372L b,Gas+Giant
OGLE-2019-BLG-0468L c,Gas+Giant
TOI-1669 b,Gas+Giant
TOI-1694 c,Gas+Giant
OGLE-2019-BLG-0468L b,Gas+Giant
TOI-4562 b,Gas+Giant
TOI-4582 b,Gas+Giant
Nu Octantis A b,Gas+Giant
KMT-2021-BLG-1077L b,Gas+Giant
KMT-2021-BLG-1077L c,Gas+Giant
OGLE-2006-BLG-284L A b,Gas+Giant
TOI-1288 c,Gas+Giant
KMT-2021-BLG-0240L b,Gas+Giant
KMT-2017-BLG-0673L b,Gas+Giant
KMT-2019-BLG-0414L b,Gas+Giant
HD 206893 c,Gas+Giant
KMT-2021-BLG-0119L b,Gas+Giant
MOA-2019-BLG-008L b,Gas+Giant
HD 114082 b,Gas+Giant
HD 167768 b,Gas+Giant
TOI-1288 b,Gas+Giant
NGTS-23 b,Gas+Giant
NGTS-24 b,Gas+Giant
NGTS-25 b,Gas+Giant
HD 206893 b,Gas+Giant
TOI-969 c,Gas+Giant
KMT-2021-BLG-1554L b,Gas+Giant
KMT-2021-BLG-1303L b,Gas+Giant
NGTS-21 b,Gas+Giant
mu2 Scorpii b,Gas+Giant
gam1 Leonis b,Gas+Giant
psi1 Draconis B b,Gas+Giant
KMT-2021-BLG-1898L b,Gas+Giant
HD 184010 b,Gas+Giant
HD 184010 c,Gas+Giant
HD 184010 d,Gas+Giant
KIC 3526061 b,Gas+Giant
TOI-5542 b,Gas+Giant
TOI-5398 b,Gas+Giant
GJ 2030 c,Gas+Giant
HD 113337 c,Gas+Giant
HD 11343 c,Gas+Giant
HD 11506 d,Gas+Giant
HD 12235 c,Gas+Giant
HD 203387 b,Gas+Giant
HD 203387 c,Gas+Giant
HD 204313 e,Gas+Giant
HD 93351 c,Gas+Giant
OGLE-2019-BLG-1470L AB c,Gas+Giant
HD 111232 c,Gas+Giant
HD 151450 b,Gas+Giant
HD 151450 c,Gas+Giant
HD 156098 c,Gas+Giant
HD 205158 b,Gas+Giant
HD 25912 b,Gas+Giant
HD 25912 c,Gas+Giant
HD 28192 b,Gas+Giant
HD 105618 c,Gas+Giant
HD 122562 c,Gas+Giant
HD 13724 c,Gas+Giant
HD 28185 c,Gas+Giant
HD 43197 c,Gas+Giant
HD 72659 c,Gas+Giant
HD 73267 c,Gas+Giant
HD 81817 c,Gas+Giant
GJ 9714 b,Gas+Giant
HD 115404 A c,Gas+Giant
HIP 55507 b,Gas+Giant
GJ 680 b,Gas+Giant
HD 153557 d,Gas+Giant
HD 155918 c,Gas+Giant
HD 18143 c,Gas+Giant
HD 199509 b,Gas+Giant
HD 110537 b,Gas+Giant
HD 140901 c,Gas+Giant
HD 142 A d,Gas+Giant
HD 149806 b,Gas+Giant
HD 457 b,Gas+Giant
HD 56957 b,Gas+Giant
HD 62364 b,Gas+Giant
HD 62364 c,Gas+Giant
HD 62549 b,Gas+Giant
HD 80883 b,Gas+Giant
HD 80913 b,Gas+Giant
HD 86065 b,Gas+Giant
HD 88072 b,Gas+Giant
HD 97037 b,Gas+Giant
HIP 35965 b,Gas+Giant
HIP 948 b,Gas+Giant
HD 109988 b,Gas+Giant
HD 11112 b,Gas+Giant
HD 11505 b,Gas+Giant
HD 125271 b,Gas+Giant
HD 135872 b,Gas+Giant
HD 136118 b,Gas+Giant
HD 168863 b,Gas+Giant
HD 16905 b,Gas+Giant
HD 188641 b,Gas+Giant
HD 190228 b,Gas+Giant
HD 194490 b,Gas+Giant
HD 217958 b,Gas+Giant
HD 29985 b,Gas+Giant
TOI-1820 b,Gas+Giant
